ClaimNumber,DateReceived,IncidentDate,AirportCode,AirportName,AirlineName,ClaimType,ClaimSite,ItemCategory,CloseAmount,Disposition,Lat,Long,-,Audio/Video,Automobile Parts & Accessories,Baggage/Cases/Purses,"Books, Magazines & Other",Cameras,Clothing,Computer & Accessories,Cosmetics & Grooming,Crafting & Hobby,Currency,Food & Drink,Home Decor,Household Items,Hunting & Fishing Items,Jewelry & Watches,Medical/Science,Musical Instruments & Accessories,Office Equipment & Supplies,Other,Outdoor Items,Personal Accessories,Personal Documents,Personal Electronics,Personal Navigation,Sporting Equipment & Supplies,Tools & Home Improvement Supplies,Toys & Games,Travel Accessories
2015020000000,13-Feb-15,10-Mar-14,LAX,Los Angeles International Airport ,Qantas Airlines,Property Damage,Checked Baggage,-,$47.70 ,0,33.942536,-118.408075,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015020000000,13-Feb-15,8-Feb-15,LAX,Los Angeles International Airport ,USAir  ,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming,$87.48 ,0,33.942536,-118.408075,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015020000000,18-Feb-15,19-Dec-14,LAX,Los Angeles International Airport ,American Airlines  ,Property Damage,Checkpoint,Baggage/Cases/Purses,$0.00 ,1,33.942536,-118.408075,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015020000000,18-Feb-15,14-Jan-15,LAX,Los Angeles International Airport ,Virgin America,Property Damage,Checkpoint,Clothing,$0.00 ,1,33.942536,-118.408075,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015020000000,18-Feb-15,12-Feb-15,LAX,Los Angeles International Airport ,Delta Air Lines  ,Property Damage,Checkpoint,Baggage/Cases/Purses,$65.00 ,0,33.942536,-118.408075,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015020000000,18-Feb-15,8-Feb-15,LAX,Los Angeles International Airport ,Westjet Airlines Ltd  ,Property Damage,Checked Baggage,Clothing; Clothing; Computer & Accessories; Cosmetics & Grooming,$0.00 ,1,33.942536,-118.408075,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015020000000,18-Feb-15,28-Aug-14,LAX,Los Angeles International Airport ,Frontier Airlines,Property Damage,Checked Baggage,-,$0.00 ,1,33.942536,-118.408075,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015020000000,18-Feb-15,27-Dec-14,LAX,Los Angeles International Airport ,Aero Mexico,Passenger Property Loss,Checked Baggage,Baggage/Cases/Purses; Jewelry & Watches; Jewelry & Watches; Jewelry & Watches; Jewelry & Watches,$0.00 ,1,33.942536,-118.408075,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015020000000,18-Feb-15,17-Nov-14,LAX,Los Angeles International Airport ,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Jewelry & Watches,$83.14 ,0,33.942536,-118.408075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015020000000,20-Feb-15,16-Feb-15,LAX,Los Angeles International Airport ,Unknown,Property Damage,Checkpoint,Personal Electronics,$108.86 ,0,33.942536,-118.408075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2015020000000,23-Feb-15,15-Sep-14,LAX,Los Angeles International Airport ,UAL  ,Passenger Property Loss,Checkpoint,-,-,1,33.942536,-118.408075,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015020000000,23-Feb-15,18-Feb-15,LAX,Los Angeles International Airport ,American Airlines  ,Property Damage,Checked Baggage,Other; Personal Accessories,$132.50 ,0,33.942536,-118.408075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2015020000000,23-Feb-15,9-Feb-15,LAX,Los Angeles International Airport ,Jet Blue,Passenger Property Loss,Checked Baggage,Cameras,$0.00 ,1,33.942536,-118.408075,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015020000000,25-Feb-15,18-Feb-15,LAX,Los Angeles International Airport ,Lufthansa  ,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming,$0.00 ,1,33.942536,-118.408075,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015020000000,25-Feb-15,9-Feb-15,LAX,Los Angeles International Airport ,Alaska Airlines  ,Property Damage,Checked Baggage,Clothing; Food & Drink; Home Decor; Home Decor,$0.00 ,1,33.942536,-118.408075,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015020000000,25-Feb-15,29-Jan-15,LAX,Los Angeles International Airport ,Delta Air Lines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$74.65 ,0,33.942536,-118.408075,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015020000000,26-Feb-15,14-Feb-15,LAX,Los Angeles International Airport ,Delta Air Lines  ,Property Damage,Checkpoint,Computer & Accessories,$400.00 ,0,33.942536,-118.408075,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015020000000,27-Feb-15,25-Jan-15,LAX,Los Angeles International Airport ,Jet Blue,Property Damage,Checkpoint,Computer & Accessories,$817.00 ,0,33.942536,-118.408075,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015030000000,2-Mar-15,24-Feb-15,LAX,Los Angeles International Airport ,UAL  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00 ,1,33.942536,-118.408075,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015030000000,2-Mar-15,22-Feb-15,LAX,Los Angeles International Airport ,UAL  ,Property Damage,Checked Baggage,Food & Drink,$25.00 ,0,33.942536,-118.408075,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015030000000,3-Mar-15,24-Feb-15,LAX,Los Angeles International Airport ,Jet Blue,Passenger Property Loss,Checked Baggage,-,$0.00 ,1,33.942536,-118.408075,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015030000000,4-Mar-15,18-Dec-14,LAX,Los Angeles International Airport ,Unknown,Property Damage,Checkpoint,Personal Electronics,$90.00 ,0,33.942536,-118.408075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2015030000000,4-Mar-15,20-Feb-15,LAX,Los Angeles International Airport ,Jet Blue,Property Damage,Checkpoint,Computer & Accessories,"$1,351.60 ",0,33.942536,-118.408075,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015030000000,5-Mar-15,2-Mar-15,LAX,Los Angeles International Airport ,Alaska Airlines  ,Property Damage,Checkpoint,Personal Electronics,$300.00 ,0,33.942536,-118.408075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2015030000000,9-Mar-15,1-Feb-15,LAX,Los Angeles International Airport ,Alaska Airlines  ,Passenger Property Loss,Checked Baggage,Jewelry & Watches,$0.00 ,1,33.942536,-118.408075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015030000000,10-Mar-15,28-Feb-15,LAX,Los Angeles International Airport ,V Australia,Passenger Property Loss,Checkpoint,Clothing,$0.00 ,1,33.942536,-118.408075,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015030000000,10-Mar-15,28-Dec-14,LAX,Los Angeles International Airport ,Alaska Airlines  ,Property Damage,Checkpoint,Jewelry & Watches,$0.00 ,1,33.942536,-118.408075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015030000000,10-Mar-15,20-Dec-14,LAX,Los Angeles International Airport ,American Airlines  ,Property Damage,Checked Baggage,Other,$0.00 ,1,33.942536,-118.408075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015030000000,10-Mar-15,25-Feb-15,LAX,Los Angeles International Airport ,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Clothing,$0.00 ,1,33.942536,-118.408075,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015030000000,11-Mar-15,5-Sep-14,LAX,Los Angeles International Airport ,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Other; Travel Accessories,$52.50 ,0,33.942536,-118.408075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2015030000000,11-Mar-15,11-Mar-15,LAX,Los Angeles International Airport ,Southwest Airlines  ,Property Damage,Checked Baggage,Cosmetics & Grooming,$0.00 ,1,33.942536,-118.408075,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015030000000,11-Mar-15,13-Feb-15,LAX,Los Angeles International Airport ,Virgin America,Passenger Property Loss,Checked Baggage,Baggage/Cases/Purses; Clothing,$0.00 ,1,33.942536,-118.408075,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015030000000,12-Mar-15,14-Feb-15,LAX,Los Angeles International Airport ,American Airlines  ,Property Damage,Checkpoint,Computer & Accessories,$46.03 ,0,33.942536,-118.408075,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015030000000,12-Mar-15,23-Feb-15,LAX,Los Angeles International Airport ,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming,$0.00 ,1,33.942536,-118.408075,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015030000000,12-Mar-15,11-Dec-14,LAX,Los Angeles International Airport ,Alaska Airlines  ,Property Damage,Checked Baggage,-,$0.00 ,1,33.942536,-118.408075,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015030000000,12-Mar-15,8-Mar-15,LAX,Los Angeles International Airport ,UAL  ,Property Damage,Checked Baggage,Food & Drink,$40.00 ,0,33.942536,-118.408075,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015030000000,17-Mar-15,12-Mar-15,LAX,Los Angeles International Airport ,UAL  ,Property Damage,Checked Baggage,Clothing,$0.00 ,1,33.942536,-118.408075,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015030000000,18-Mar-15,6-Feb-15,LAX,Los Angeles International Airport ,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Other,$990.00 ,0,33.942536,-118.408075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015030000000,19-Mar-15,31-Jan-15,LAX,Los Angeles International Airport ,UAL  ,Passenger Property Loss,Checkpoint,Baggage/Cases/Purses; Other,$0.00 ,1,33.942536,-118.408075,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015030000000,19-Mar-15,15-Mar-15,LAX,Los Angeles International Airport ,American Airlines  ,Property Damage,Checkpoint,Personal Electronics,$0.00 ,1,33.942536,-118.408075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2015030000000,19-Mar-15,3-Mar-15,LAX,Los Angeles International Airport ,American Airlines  ,Property Damage,Checked Baggage,Cameras,$0.00 ,1,33.942536,-118.408075,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015030000000,19-Mar-15,23-Dec-14,LAX,Los Angeles International Airport ,American Airlines  ,Property Damage,Checked Baggage,-,$0.00 ,1,33.942536,-118.408075,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015030000000,19-Mar-15,21-Jan-15,LAX,Los Angeles International Airport ,Southwest Airlines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$60.00 ,0,33.942536,-118.408075,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015030000000,20-Mar-15,11-Mar-15,LAX,Los Angeles International Airport ,UAL  ,Personal Injury,Checkpoint,Other,$0.00 ,1,33.942536,-118.408075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015030000000,20-Mar-15,10-Mar-15,LAX,Los Angeles International Airport ,Hawaiian Airlines  ,Passenger Property Loss,Checked Baggage,Travel Accessories,$0.00 ,1,33.942536,-118.408075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015030000000,23-Mar-15,17-Mar-15,LAX,Los Angeles International Airport ,Alaska Airlines  ,Passenger Property Loss,Checked Baggage,Cameras,$0.00 ,1,33.942536,-118.408075,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015030000000,24-Mar-15,26-Feb-15,LAX,Los Angeles International Airport ,Southwest Airlines  ,Property Damage,Checked Baggage,Personal Accessories,$200.00 ,0,33.942536,-118.408075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015030000000,24-Mar-15,18-Mar-15,LAX,Los Angeles International Airport ,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Baggage/Cases/Purses; Sporting Equipment & Supplies,$0.00 ,1,33.942536,-118.408075,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015030000000,25-Mar-15,21-Nov-14,LAX,Los Angeles International Airport ,China Airlines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00 ,1,33.942536,-118.408075,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015030000000,25-Mar-15,21-Feb-15,LAX,Los Angeles International Airport ,Southwest Airlines  ,Passenger Property Loss,Checkpoint,Other,$0.00 ,1,33.942536,-118.408075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015030000000,26-Mar-15,13-Mar-15,LAX,Los Angeles International Airport ,Southwest Airlines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00 ,1,33.942536,-118.408075,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015030000000,26-Mar-15,17-Mar-15,LAX,Los Angeles International Airport ,American Airlines  ,Property Damage,Checked Baggage,Musical Instruments & Accessories,-,1,33.942536,-118.408075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015030000000,27-Mar-15,24-Mar-15,LAX,Los Angeles International Airport ,American Airlines  ,Property Damage,Checked Baggage,Computer & Accessories,$321.91 ,0,33.942536,-118.408075,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015030000000,27-Mar-15,20-Feb-15,LAX,Los Angeles International Airport ,Qantas Airlines,Passenger Property Loss,Checkpoint,Travel Accessories,$359.99 ,0,33.942536,-118.408075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015030000000,30-Mar-15,17-Mar-15,LAX,Los Angeles International Airport ,Spirit Airlines,Property Damage,Checked Baggage,Baggage/Cases/Purses,$20.00 ,0,33.942536,-118.408075,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015040000000,31-Mar-15,26-Mar-15,LAX,Los Angeles International Airport ,Virgin America,Passenger Property Loss,Checkpoint,Cosmetics & Grooming,$200.00 ,0,33.942536,-118.408075,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015040000000,1-Apr-15,17-Mar-15,LAX,Los Angeles International Airport ,Jet Blue,Passenger Property Loss,Checked Baggage,Clothing,$60.00 ,0,33.942536,-118.408075,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015040000000,1-Apr-15,3-Feb-15,LAX,Los Angeles International Airport ,USAir  ,Passenger Property Loss,Checked Baggage,-,$6.00 ,0,33.942536,-118.408075,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015040000000,2-Apr-15,26-Mar-15,LAX,Los Angeles International Airport ,Southwest Airlines  ,Property Damage,Checkpoint,Personal Electronics,$80.00 ,0,33.942536,-118.408075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2015040000000,3-Apr-15,12-Mar-15,LAX,Los Angeles International Airport ,Delta Air Lines  ,Property Damage,Checked Baggage,Other,$500.00 ,0,33.942536,-118.408075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015040000000,3-Apr-15,30-Mar-15,LAX,Los Angeles International Airport ,Aero Flot,Passenger Property Loss,Checked Baggage,Clothing,$0.00 ,1,33.942536,-118.408075,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015040000000,3-Apr-15,20-Jan-15,LAX,Los Angeles International Airport ,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Audio/Video,-,1,33.942536,-118.408075,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015040000000,3-Apr-15,13-Mar-15,LAX,Los Angeles International Airport ,American Airlines  ,Property Damage,Checked Baggage,Audio/Video,$0.00 ,1,33.942536,-118.408075,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015040000000,6-Apr-15,24-Mar-15,LAX,Los Angeles International Airport ,American Airlines  ,Complaint,Checkpoint,Computer & Accessories,$0.00 ,1,33.942536,-118.408075,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015040000000,7-Apr-15,20-Dec-14,LAX,Los Angeles International Airport ,American Airlines  ,Passenger Property Loss,Checkpoint,Other,-,1,33.942536,-118.408075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015040000000,9-Apr-15,8-Feb-15,LAX,Los Angeles International Airport ,China Southern Airlines  ,Property Damage,Checkpoint,Other,$150.00 ,0,33.942536,-118.408075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015040000000,10-Apr-15,27-Mar-15,LAX,Los Angeles International Airport ,Unknown,Property Damage,Checkpoint,-,$65.00 ,0,33.942536,-118.408075,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015040000000,10-Apr-15,30-Jan-15,LAX,Los Angeles International Airport ,All Nippon Airways  ,Property Damage,Checkpoint,Baggage/Cases/Purses,$0.00 ,1,33.942536,-118.408075,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015040000000,13-Apr-15,8-Apr-15,LAX,Los Angeles International Airport ,Emirates,Passenger Property Loss,Checked Baggage,-,$0.00 ,1,33.942536,-118.408075,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015040000000,14-Apr-15,4-Apr-15,LAX,Los Angeles International Airport ,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,-,$0.00 ,1,33.942536,-118.408075,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015040000000,14-Apr-15,28-Mar-15,LAX,Los Angeles International Airport ,Transaero Airlines,Passenger Property Loss,Checkpoint,Currency,$0.00 ,1,33.942536,-118.408075,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015040000000,15-Apr-15,18-Mar-15,LAX,Los Angeles International Airport ,UAL  ,Property Damage,Checked Baggage,Clothing,$70.00 ,0,33.942536,-118.408075,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015040000000,17-Apr-15,27-Mar-15,LAX,Los Angeles International Airport ,UAL  ,Property Damage,Checkpoint,Computer & Accessories,-,1,33.942536,-118.408075,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015040000000,20-Apr-15,1-Apr-15,LAX,Los Angeles International Airport ,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming,$0.00 ,1,33.942536,-118.408075,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015040000000,20-Apr-15,16-Apr-15,LAX,Los Angeles International Airport ,Southwest Airlines  ,Property Damage,Checkpoint,Baggage/Cases/Purses,$0.00 ,1,33.942536,-118.408075,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015040000000,22-Apr-15,17-Nov-14,LAX,Los Angeles International Airport ,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming,$0.00 ,1,33.942536,-118.408075,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015040000000,22-Apr-15,24-Mar-15,LAX,Los Angeles International Airport ,Air New Zealand,Property Damage,Checked Baggage,-,$0.00 ,1,33.942536,-118.408075,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015040000000,22-Apr-15,5-Apr-15,LAX,Los Angeles International Airport ,Southwest Airlines  ,Property Damage,Checked Baggage,Clothing,$39.50 ,0,33.942536,-118.408075,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015040000000,24-Apr-15,22-Apr-15,LAX,Los Angeles International Airport ,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Computer & Accessories,-,1,33.942536,-118.408075,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015050000000,27-Apr-15,25-Mar-15,LAX,Los Angeles International Airport ,Air New Zealand  ,Property Damage,Checked Baggage,Computer & Accessories,"$1,023.40 ",0,33.942536,-118.408075,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015050000000,30-Apr-15,16-Apr-15,LAX,Los Angeles International Airport ,Southwest Airlines  ,Property Damage,Checkpoint,-,-,1,33.942536,-118.408075,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015050000000,1-May-15,27-Apr-15,LAX,Los Angeles International Airport ,USAir  ,Property Damage,Checked Baggage,Toys & Games,$100.00 ,0,33.942536,-118.408075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015050000000,1-May-15,26-Mar-15,LAX,Los Angeles International Airport ,Unknown,Passenger Property Loss,Checked Baggage,Sporting Equipment & Supplies,$15.00 ,0,33.942536,-118.408075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015050000000,4-May-15,11-Jun-14,LAX,Los Angeles International Airport ,American Airlines  ,Passenger Property Loss,Checkpoint,Jewelry & Watches,$0.00 ,1,33.942536,-118.408075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015050000000,4-May-15,27-Apr-15,LAX,Los Angeles International Airport ,Royal Dutch Airlines  ,Passenger Property Loss,Checkpoint,-,$0.00 ,1,33.942536,-118.408075,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015050000000,4-May-15,9-Apr-15,LAX,Los Angeles International Airport ,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,-,$0.00 ,1,33.942536,-118.408075,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015050000000,5-May-15,20-Apr-15,LAX,Los Angeles International Airport ,American Airlines  ,Passenger Property Loss,Checked Baggage,Clothing,-,1,33.942536,-118.408075,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015050000000,5-May-15,17-Apr-15,LAX,Los Angeles International Airport ,Delta Air Lines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00 ,1,33.942536,-118.408075,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015050000000,7-May-15,3-May-15,LAX,Los Angeles International Airport ,American Airlines  ,Property Damage,Checked Baggage,Food & Drink,$60.00 ,0,33.942536,-118.408075,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015050000000,8-May-15,23-Apr-15,LAX,Los Angeles International Airport ,Delta Air Lines  ,Passenger Property Loss,Checkpoint,Personal Electronics,$0.00 ,1,33.942536,-118.408075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2015050000000,8-May-15,3-May-15,LAX,Los Angeles International Airport ,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Clothing,$120.00 ,0,33.942536,-118.408075,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015050000000,11-May-15,30-Mar-15,LAX,Los Angeles International Airport ,Swiss Air  ,Passenger Property Loss,Checked Baggage,Jewelry & Watches,$0.00 ,1,33.942536,-118.408075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
